"Date","CLI","CM_1M","CM_3M","CM_6M","CM_1Y","CM_2Y","CM_3Y","CM_5Y","CM_7Y","CM_10Y","CM_20Y","CM_30Y","DJ_ret","Volume_DJ_chg","RF_rate","AA","AAA","BBB","A","GDP_chg","High_Qua_2Y","High_Qua_5Y","High_Qua_10Y","High_Qua_30Y","Ind_Prod_chg","Perso_Cons_Exp_chg","CPI_chg","SaleTrade_chg","Cons_Sentiment","Unempl_Rate","SP500_ret","Volume_SP500_chg","PPIACO_chg","Rend_1M","Rend_3M","Rend_6M","Rend_1Y","Rend_2Y","Rend_3Y","Rend_5Y","Rend_7Y","Rend_10Y","Rend_20Y","Rend_30Y","StressIndicator_SL","Spread_10Y2Y","VIX","beta_0_realized","beta_1_realized","beta_2_realized","lambda_realized"
2006-12-01,101.5876,5.22,5.03,5.05,4.87,4.52,4.43,4.39,4.39,4.43,4.64,4.54,0.0291806804364163,-0.14847156951287,5.24,5.24190476190476,5.20095238095238,5.8347619047619,5.46333333333333,0.0122112259761726,5.13,5.15,5.44,5.83,0.0102455273575661,0.0093721410182761,0.00544554455445545,0.0108429747976606,91.7,4.4,0.00775647631507215,-0.192604236355687,0.00607533414337791,4.718,4.98,5.075,2.254,4.825,4.662,4.694,2.698,4.7,1.178,4.811,-0.94404,-0.109,10.9645,4.6191987298882,0.581502251914786,-1.41016398851468,0.47818961220653
2007-01-01,101.7092,4.79,5.05,5.09,4.98,4.76,4.69,4.66,4.66,4.67,4.85,4.77,0.0410891213775226,-0.0816823834181425,5.25,5.41272727272727,5.375,5.99318181818182,5.63363636363636,0.0125424870864899,5.33,5.35,5.63,5.98,-0.00354702024328712,0.00531180506518569,0.00165928114229463,0.00101575957093347,96.9,4.6,0.0206955784029828,0.0969469723855598,-0.0096618357487922,4.987,5.103,5.132,2.254,4.925,4.828,4.809,2.698,4.814,1.178,4.911,-1.052725,-0.116666666666667,11.0425,4.87630284027152,0.240531314991565,-1.0014356592138,0.377545764892034
2007-02-01,101.8268,5,5.13,5.16,5.09,4.96,4.88,4.84,4.84,4.84,5.02,4.93,0.0249745080471917,0.152861504369279,5.26,5.3775,5.333,5.9145,5.584,0.0125424870864899,5.3,5.29,5.61,5.93,0.00972762840940655,0.00286202522356294,0.00387835054586927,0.00235955021838063,91.3,4.5,-0.0196174674860231,0.12344231306836,0.0170731707317073,5.232,5.114,5.08,2.254,4.659,4.873,4.53,2.698,4.577,1.178,4.69,-1.11265,-0.126315789473684,11.1552631578947,4.9808916687874,0.201631902355517,-0.938962472354817,0.341567679470276
2007-03-01,101.9476,5.24,5.15,5.11,4.95,4.63,4.54,4.5,4.51,4.56,4.78,4.68,-0.0353076059271684,-0.12885877640648,5.26,5.26086956521739,5.19434782608696,5.80521739130435,5.4595652173913,0.0125424870864899,5.09,5.13,5.5,5.92,0.00173537514581401,0.0047773363997492,0.00520012143409754,0.00800724494058591,88.4,4.4,0.00759288855513707,0.952632262484018,0.014988009592326,5.066,5.017,5.047,2.254,4.583,5.032,4.541,2.698,4.648,1.178,4.842,-0.87536,-0.00909090909090909,15.1627272727273,4.73582380730327,0.561218697682906,-1.50827600837308,0.551787926790903
2007-04-01,102.0618,5.07,5.04,5.09,4.92,4.6,4.53,4.54,4.57,4.65,4.92,4.84,-0.0078103196707443,0.293304360811918,5.25,5.372,5.2965,5.9225,5.583,0.013114489093746,5.18,5.26,5.63,6.05,0.00678973621017565,0.00331887179167056,0.00300066248392494,-0.00308247045335608,87.1,4.5,0.0484375318064907,-0.38618812348705,0.0124040165386887,4.749,4.835,4.982,2.254,4.595,5.131,4.516,2.698,4.628,1.178,4.816,-1.026,0.0276190476190476,12.933,4.92951017833729,0.298185862355693,-1.84539483679688,0.551787926790903
2007-05-01,102.1483,4.8,4.9,5.01,4.89,4.63,4.56,4.54,4.57,4.64,4.89,4.81,0.0152716534424686,-0.143521202102657,5.25,5.44363636363636,5.37136363636364,5.96227272727273,5.65636363636364,0.013114489093746,5.27,5.35,5.68,6.06,0.000418358969714872,0.00437595918536626,0.00413299401662903,0.0140854472630174,88.3,4.4,0.0339202212294718,0.400207749733865,0.0110851808634773,4.757,4.71,4.941,2.254,4.921,4.924,4.857,2.698,4.892,1.178,5.011,-0.9799,-0.02,13.2977272727273,4.93161659181135,0.0850732699072165,-1.54788508481062,0.421945088329069
2007-06-01,102.1927,4.78,4.79,4.98,4.98,4.97,4.94,4.92,4.92,4.95,5.15,5.06,0.00809291512245136,0.034782962775235,5.25,5.76045454545455,5.69681818181818,6.31863636363636,5.99818181818182,0.013114489093746,5.51,5.73,6.05,6.37,0.000180065118631445,0.0021681224059964,0.00231675171096235,-0.00935362445467114,85.3,4.6,-0.018849665498431,0.39658564902491,0.0028851702250432,4.265,4.757,4.924,2.254,4.871,4.714,4.927,2.698,5.027,1.178,5.126,-0.77554,0.122380952380952,14.947619047619,5.3929875997019,-0.54133554144288,-0.451677003921338,0.060272663983774
2007-07-01,102.1786,4.28,4.95,5.02,4.97,4.86,4.86,4.9,4.93,5,5.18,5.09,-0.0243470068042999,0.0464097741255418,5.26,5.74,5.64818181818182,6.33636363636364,5.99136363636364,0.0112508038768284,5.41,5.71,6.06,6.37,-0.00153175363656211,0.00456381093666303,0.00178059584817158,0.00382389541978267,90.4,4.7,-0.0271348954143041,0.138683041129464,0.00747986191024164,5.109,4.92,4.968,2.254,4.513,4.617,4.558,2.698,4.733,1.178,4.896,-0.59425,0.185238095238095,17.2733333333333,5.19104000620364,-0.327286008713137,-0.392882851293275,0.377545764892034
2007-08-01,102.1026,5.13,4.89,4.96,4.82,4.56,4.53,4.6,4.66,4.76,4.99,4.9,-0.0119715122724043,0.0558130909658772,5.02,5.63608695652174,5.41826086956522,6.33652173913043,5.94521739130435,0.0112508038768284,5.26,5.59,6.02,6.38,0.00192033894130095,0.00490201105516297,0.000308280708853026,0.00549734911627175,83.4,4.6,0.0128324987439785,0.553377183136601,-0.0154197601370645,4.2,3.862,4.134,2.254,4.157,4.619,4.255,2.698,4.527,1.178,4.827,0.68022,0.361739130434783,25.0260869565217,4.99189100965147,0.162471723498272,-1.87519807886146,0.652082396417305
2007-09-01,101.9928,4.55,4.36,4.41,4.28,4.03,4.05,4.16,4.29,4.48,4.82,4.78,0.00228964315604263,0.123850182996638,4.94,5.57571428571429,5.33428571428571,6.22619047619048,5.87190476190476,0.0112508038768284,5.14,5.5,5.94,6.3,0.00248211676176213,0.00471481492820636,0.00423755339076504,0.00380944970957819,83.4,4.7,0.0338096866920048,-0.52113489676898,0.00638051044083521,3.291,3.672,3.99,2.254,3.988,4.513,4.255,2.698,4.594,1.178,4.839,1.054625,0.51,22.1989473684211,4.99415766834162,-0.810530943988157,-1.32927597888212,0.421945088329069
2007-10-01,101.8703,3.43,3.92,4.15,4.11,4.02,4.05,4.24,4.37,4.56,4.85,4.79,-0.0177218739631977,-0.301706826661512,4.76,5.50391304347826,5.27565217391304,6.15695652173913,5.76869565217391,0.0103638964174759,5.05,5.38,5.84,6.16,-0.00299490483599141,0.00381915876933703,0.00308323783128017,0.00622462303468252,80.9,4.7,0.0183752059762532,0.297626444838796,0.0069164265129682,3.992,3.828,3.942,2.254,3.954,4.735,4.176,2.698,4.473,1.178,4.745,0.584225,0.56,19.115652173913,5.02066098469894,-1.09525963343884,-1.25975241975671,0.47818961220653
2007-11-01,101.7407,4.01,3.81,3.95,3.89,3.77,3.8,4.02,4.16,4.36,4.69,4.64,-0.0437241982640943,0.161789957819927,4.49,5.37636363636364,4.91318181818182,6.08909090909091,5.62954545454545,0.0103638964174759,4.69,5.23,5.81,6.2,0.00563096192729828,0.00740688273447532,0.00785888426789039,0.0106746067016266,76.1,4.7,-0.0387328761756702,0.421457393913087,0.0246136233543217,3.638,2.959,3.279,2.254,3.015,4.85,3.397,2.698,3.949,1.178,4.383,1.29844,0.812,25.582380952381,4.90716022947078,-0.860799235624321,-1.68418048841219,0.551787926790903
2007-12-01,101.6159,3.63,3.06,3.28,3.15,2.9,2.93,3.28,3.53,3.89,4.38,4.34,0.0113479657292526,0.189157029215043,4.24,5.3975,4.9025,6.307,5.7845,0.0103638964174759,4.7,5.26,5.89,6.35,0.000524426946152401,0.00169748591287577,0.00289801455173255,-0.0144928810757095,75.5,5,-0.0164800819865304,-0.398143230650687,-0.00223463687150838,2.627,3.128,3.389,2.254,3.059,4.573,3.455,2.698,4.035,1.178,4.462,1.652575,0.9805,21.651,4.69001110903894,-1.3006111439951,-3.25478967726368,0.551787926790903
2008-01-01,101.4852,3.09,3.24,3.29,3.13,2.83,2.85,3.26,3.54,3.91,4.41,4.37,-0.0178055275963399,-0.279267111778569,3.94,5.05181818181818,4.56272727272727,6.09318181818182,5.52727272727273,-0.0005789987372119,4.16,4.87,5.69,6.29,-0.00117738635874687,0.00236643670784531,0.00344770507697034,0.00363783467037893,78.4,5,-0.0554747778256744,0.854046230972703,0.0134378499440091,1.455,1.849,2,2.254,2.109,4.537,2.765,2.698,3.597,1.178,4.324,1.3471,1.26857142857143,25.8161904761905,5.05400960539335,-1.15582206478691,-7.00578383699523,0.652082396417305
2008-02-01,101.3348,1.64,2.1,2.15,2.13,2.09,2.22,2.75,3.13,3.62,4.31,4.32,-0.0346794071310222,0.734494254830388,2.98,4.98666666666667,4.50571428571429,6.2247619047619,5.58809523809524,-0.0005789987372119,3.81,4.82,5.79,6.5,-0.00365087135304487,-0.00147052939058046,0.00241782687793979,-0.008381444643344,70.8,4.9,-0.0258421840540779,-0.320265067614492,0.00939226519337,1.944,1.766,1.81,2.254,1.628,4.531,2.474,2.698,3.519,1.178,4.41,1.19086,1.7645,25.456,4.87699708799601,-2.46458414865344,-6.6781486363405,0.652082396417305
2008-03-01,101.1646,2.07,1.7,1.8,1.74,1.61,1.84,2.48,2.96,3.54,4.37,4.42,-0.0522932831761116,-0.234527964998819,2.61,5.2115,4.472,6.4325,5.8285,-0.0005789987372119,4.02,5.02,6.01,6.58,-0.00325842045218927,0.00536982678301268,0.00357802780611882,0.0018201707194605,69.5,5.1,-0.0138251744532873,0.315847787702547,0.0284619594964424,1.17,1.264,1.465,2.254,1.602,4.875,2.448,2.698,3.421,1.178,4.3,2.049075,1.893,27.1035,4.99851271158483,-2.6905979066858,-7.63495786621071,0.652082396417305
2008-04-01,100.9529,1.22,1.4,1.53,1.62,1.8,1.94,2.65,3.04,3.57,4.4,4.4,0.0474317977739016,0.0886446514636106,2.28,5.44954545454545,4.68636363636364,6.54590909090909,6.02,0.0108226014851354,4.47,5.21,5.94,6.54,-0.00683291352632953,0.00348768845973724,0.00231438102020154,-0.00104417455018457,62.6,5,0.0528493382953514,-0.265001267456174,0.0159659393294305,1.206,1.352,1.625,2.254,2.27,4.891,3.018,2.698,3.734,1.178,4.474,1.686975,1.62772727272727,21.5627272727273,4.80301230048284,-3.09979859025395,-6.3499399087604,0.652082396417305
2008-05-01,100.6681,1.17,1.45,1.73,1.94,2.37,2.53,3.06,3.36,3.78,4.49,4.49,0.0263091731692,-0.187758192109798,1.98,5.45260869565217,4.91565217391304,6.51565217391304,6.07173913043478,0.0108226014851354,4.6,5.28,6.05,6.51,-0.00605901785147067,0.00615671827055797,0.00591749165661715,0.00927001609709621,59.8,5.4,0.015116258589063,-0.0915784344578159,0.0298585646935567,2.011,1.905,2.028,2.254,2.657,4.498,3.43,2.698,4.067,1.178,4.725,1.02916,1.43428571428571,18.3033333333333,4.94930568785816,-3.2766347103802,-5.13374549813769,0.652082396417305
2008-06-01,100.2722,1.98,1.85,1.99,2.17,2.51,2.82,3.28,3.56,3.98,4.69,4.68,-0.0270847290381231,-0.104515616962927,2,5.78857142857143,5.14904761904762,6.68904761904762,6.40238095238095,0.0108226014851354,4.9,5.65,6.36,6.74,-0.0026654815643351,0.00540844625603287,0.0104782350098509,0.00107709197004269,56.4,5.6,-0.088136731073684,0.48311885093407,0.0198372329603256,1.557,1.72,2.183,2.254,2.632,4.148,3.337,2.698,3.975,1.178,4.523,1.306525,1.32571428571429,22.1104761904762,5.27678076704692,-3.08109132559551,-5.64127834112114,0.652082396417305
2008-07-01,99.73082,1.6,1.87,2.13,2.38,2.63,2.9,3.33,3.62,4.01,4.6,4.55,-0.0813642767532052,0.171852364678382,2.01,5.93,5.10130434782609,6.88086956521739,6.67347826086957,0.0022399212791917,4.97,5.94,6.63,6.9,-0.00444299359836409,-0.000196326726938922,0.00714144475152101,-0.00455202461640325,61.2,5.8,-0.00402887162403176,0.32303557265485,0.0249376558603491,1.506,1.67,1.888,2.254,2.524,4.023,3.245,2.698,3.958,1.178,4.575,1.551575,1.43454545454545,24.3222727272727,5.05393304721599,-2.90947052237506,-5.13833595176055,0.652082396417305
2008-08-01,99.02868,1.55,1.66,1.88,2.25,2.51,2.79,3.23,3.54,3.97,4.61,4.57,0.00926189500558894,0.0408656564910859,2,5.88227272727273,5.00818181818182,6.92136363636364,6.72363636363636,0.0022399212791917,5.02,5.96,6.66,6.84,-0.0158577529586186,-0.000922916809849683,-0.00148847572780064,-0.00809452120283516,63,6.1,0.0154534080447868,-0.392924824363656,-0.0316301703163017,1.639,1.726,1.95,2.151,2.379,3.928,3.094,2.698,3.825,1.178,4.426,1.53912,1.4652380952381,20.6957142857143,5.09614380912793,-3.1380076731969,-5.18016566974273,0.652082396417305
2008-09-01,98.17947,1.64,1.7,1.9,2.08,2.26,2.48,2.95,3.29,3.71,4.36,4.32,0.0530515682762069,-0.352646951439491,1.81,6.33227272727273,5.43272727272727,7.13863636363636,7.41272727272727,0.0022399212791917,5.68,6.6,7.23,7.11,-0.0438020211600413,-0.00582760891142631,0.000855091682290032,-0.0170695564968791,70.3,6.1,-0.0993862551097406,0.865682700230219,-0.0105527638190954,0.553,0.91,1.602,1.785,1.98,2.968,2.989,2.698,3.829,1.178,4.315,2.994725,1.61,30.297619047619,4.93798748429186,-2.88294732299437,-5.29019635647675,0.652082396417305
2008-10-01,97.24589,1.02,0.85,1.49,1.72,1.82,2.12,2.87,3.29,3.77,4.33,4.22,-0.0636464247415712,0.76222809890752,0.97,7.50478260869565,6.71304347826087,9.18347826086957,9.14739130434783,-0.019517418586309,7.27,8.09,8.64,8.05,0.010010795327013,-0.00813530504922688,-0.00859843656482862,-0.0411551335036836,57.6,6.5,-0.160354449555457,0.466017923407066,-0.05332656170645,0.117,0.442,0.947,1.33,1.568,3.111,2.812,2.698,3.97,1.178,4.372,8.18278,2.20181818181818,61.1773913043478,4.85132472831643,-3.57815829696776,-4.36862120737719,0.652082396417305
2008-11-01,96.35246,0.12,0.49,1.07,1.31,1.45,1.69,2.71,3.21,3.96,4.73,4.33,-0.0266723930574875,0.319090519034739,0.39,7.26428571428571,6.29047619047619,9.90571428571429,8.8447619047619,-0.019517418586309,7.29,7.61,8.12,7.91,-0.0129815568132272,-0.0148393976539998,-0.0177054770847255,-0.0428739319632818,55.3,6.8,-0.0696069870321341,-0.262583968854248,-0.0515021459227467,0.036,0.036,0.427,0.886,1,1.264,1.919,2.698,2.92,1.178,3.438,6.502375,2.31388888888889,62.6689473684211,0.0885588101737716,0.274360154481607,14.690108770348,0.0824554549950498
2008-12-01,95.6013,0.02,0.07,0.44,0.81,0.9,1.16,1.71,2.13,2.72,3.51,3.22,-0.0215556496338118,-0.246755335719102,0.16,6.51454545454545,5.36863636363636,9.78863636363636,8.18454545454545,-0.019517418586309,6.96,6.85,7.12,6.8,-0.0283149045394553,-0.00846720349613572,-0.00823352239940323,-0.0242490011017747,60.1,7.3,0.00166556854366218,-0.210255588841069,-0.0333710407239819,0.036,0.127,0.262,0.342,0.768,0.974,1.559,2.698,2.22,1.178,2.68,5.91275,1.59545454545455,52.3559090909091,1.35156815489645,-1.31029157860631,9.25347369982523,0.0956585017083764
2009-01-01,95.05687,0.04,0.14,0.32,0.43,0.78,1.08,1.67,2.07,2.49,3.37,3,-0.0244752464165038,-0.0898566441410189,0.15,5.77636363636364,5.31090909090909,9.19227272727273,7.21636363636364,-0.0121374906396808,5.09,5.84,6.65,6.56,-0.0247925585911638,0.00466255165025764,0.00253077134126145,0.0158081795765666,61.2,7.8,-0.0746632704976922,-0.00692034687009813,0.00175541252194256,0.152,0.243,0.356,0.477,0.95,1.339,1.883,2.698,2.851,1.178,3.608,3.98348,1.7105,44.683,2.92478967403873,-2.96756252604458,0.671240128307285,0.311863771714541
2009-02-01,94.75693,0.15,0.27,0.39,0.51,0.89,1.27,1.75,2.16,2.76,3.75,3.47,-0.0753346509945797,0.0984322088868235,0.22,5.91285714285714,5.72380952380952,9.08714285714286,7.29,-0.0121374906396808,4.87,6.12,6.87,7.01,-0.0061087721243569,-0.00230522381996923,0.00364266065218732,-0.00348876530520004,56.3,8.3,-0.107448917664447,0.0586511625646384,-0.0110981308411213,0.162,0.254,0.457,0.682,0.978,1.375,1.991,2.698,3.021,1.178,3.708,3.716625,1.89473684210526,45.5705263157895,2.79316827937879,-2.68444668072806,6.23675303214179,0.10704603729454
2009-03-01,94.71941,0.16,0.28,0.45,0.67,0.89,1.28,1.86,2.54,2.91,3.89,3.64,-0.094421158969442,0.13898870948558,0.18,6.46454545454545,6.89227272727273,9.49772727272727,7.83090909090909,-0.0121374906396808,5.19,6.73,7.33,7.56,-0.0155029758245562,-0.00522163977810564,-0.000987282856538485,-0.0179114406765424,57.3,8.7,0.0756118394516412,0.211525447958222,-0.00708800945067933,0.152,0.208,0.422,0.547,0.805,1.133,1.668,2.698,2.668,1.178,3.537,3.66645,1.88818181818182,44.7954545454545,0.230983012055324,-0.072838745971418,12.0674104146644,0.0771422059664706
2009-04-01,94.93367,0.17,0.22,0.41,0.58,0.83,1.16,1.65,2.25,2.68,3.54,3.51,0.0735612017542138,0.480321938253599,0.15,5.79619047619048,4.77619047619048,9.14047619047619,7.36714285714286,-0.00344164210941211,4.83,6.09,6.94,6.99,-0.00799149855341263,-7.16244423526469e-05,0.0010070825195887,0.00449538145740669,65.1,9,0.107214326494897,-0.316651447816354,0.00594883997620466,0.038,0.132,0.279,0.465,0.907,1.361,2.014,2.698,3.119,1.178,4.039,2.689225,2,38.0638095238095,0.14185895119484,-0.00455735448701651,11.4511523563762,0.0670316009671562
2009-05-01,95.33002,0.04,0.16,0.31,0.49,0.92,1.39,2.03,2.72,3.21,4.14,4.09,0.017955475874321,-0.261347099844473,0.18,5.22681818181818,4.70363636363636,8.22727272727273,6.49136363636364,-0.00344164210941211,3.85,5.46,6.7,6.82,-0.0097530782169597,0.00195446405730371,0.00147149391892198,0.00983263740829798,68.7,9.4,0.0584539886336697,-0.137351833551037,0.010053222945003,0.142,0.137,0.289,0.451,0.922,1.407,2.342,3.064,3.461,1.178,4.332,1.67262,2.3635,31.978,2.19739555732129,-2.19798658089694,9.33220562478642,0.0907978932861551
2009-06-01,95.83623,0.14,0.13,0.29,0.48,0.97,1.52,2.55,3.28,3.71,4.56,4.55,-0.0501883304897932,-0.136574568639973,0.21,5.01727272727273,4.51136363636364,7.51681818181818,6.01,-0.00344164210941211,3.44,5.17,6.32,6.5,-0.00304644056144898,0.00620940397892067,0.00829961224662235,0.0191162930310522,70.8,9.5,-0.00626863207095996,-0.0271146591831964,0.0193208430913347,0.122,0.193,0.348,0.485,1.117,1.619,2.56,3.211,3.537,1.178,4.331,1.291175,2.53772727272727,29.1404545454545,4.8266381526744,-4.70364460385757,-4.42889570811081,0.652082396417305
2009-07-01,96.38912,0.17,0.17,0.33,0.54,1.05,1.57,2.51,3.2,3.55,4.32,4.34,0.0563115870329753,-0.179804109279314,0.16,4.60869565217391,4.03130434782609,6.97913043478261,5.56086956521739,0.00470376816012186,2.96,4.61,5.93,6.3,0.0119443447376872,0.00344078600138031,-0.000297965454630122,0.00209485420410438,66,9.5,0.0806761387222441,-0.150154732430505,-0.00919012062033309,0.132,0.185,0.259,0.476,1.115,1.59,2.516,3.141,3.482,1.178,4.302,0.92072,2.54318181818182,26.1627272727273,4.69006426997307,-4.48536767547688,-4.58793276917548,0.797010619527928
2009-08-01,96.94764,0.14,0.19,0.28,0.48,1.18,1.72,2.66,3.3,3.66,4.4,4.42,0.00966983408655242,-0.110405205665193,0.16,4.26571428571429,3.94428571428571,6.34,5.13190476190476,0.00470376816012186,2.69,4.27,5.58,6.01,0.0111697882489112,0.0119154789961868,0.00334845337779299,0.0205447784360737,65.7,9.6,0.03693980250476,-0.0787434908609125,0.0144927536231885,0.112,0.142,0.236,0.421,0.972,1.473,2.387,3.035,3.401,1.178,4.181,0.566175,2.47190476190476,25.3371428571429,4.64483595041519,-4.48492735842287,-4.53290533363414,0.797010619527928
2009-09-01,97.48063,0.11,0.14,0.23,0.43,0.92,1.44,2.33,2.99,3.38,4.14,4.19,0.0527551970168847,-0.176668742902676,0.15,4.01136363636364,3.64,5.93136363636364,4.80818181818182,0.00470376816012186,2.3,3.93,5.26,5.79,0.00855741348254191,-0.00762687298207743,0.00193088723340051,-0.02585568064513,73.5,9.8,0.0305481403032577,-0.0453859014869409,-0.00514285714285723,0.086,0.127,0.173,0.384,0.949,1.429,2.315,2.94,3.305,1.178,4.048,0.264425,2.44571428571429,24.9266666666667,4.5513500147927,-4.39221735948219,-4.7737149464471,0.797010619527928
2009-10-01,97.96966,0.06,0.1,0.15,0.37,0.87,1.36,2.2,2.82,3.21,3.95,3.97,-0.00436227691792124,0.106852511647435,0.12,3.9104347826087,3.56260869565217,5.71565217391304,4.67869565217391,0.014005720304173,2.13,3.86,5.21,5.76,0.0022905313643764,0.00492556256169552,0.00300193179870378,0.0103676341132035,70.6,10,-0.0145535705588151,0.18627638056307,0.00631820792647897,0.015,0.051,0.162,0.352,0.901,1.402,2.308,2.983,3.388,1.178,4.229,0.22396,2.43857142857143,24.2522727272727,4.41584935733215,-4.30243387722152,-4.5760054490318,0.797010619527928
2009-11-01,98.41714,0.01,0.06,0.17,0.38,0.92,1.44,2.33,3,3.45,4.22,4.26,0.0116486678253291,0.152166345701757,0.12,3.72285714285714,3.48666666666667,5.54809523809524,4.52047619047619,0.014005720304173,1.84,3.67,5.13,5.84,0.00402267032709891,0.000902101897420904,0.00334859058976766,0.00828856434569336,67.4,9.9,0.061607054585779,-0.234472278916968,0.0125570776255708,0.073,0.056,0.155,0.248,0.667,1.103,2.003,2.693,3.198,1.178,4.196,0.128175,2.59947368421053,23.789,4.69681209335406,-4.71635698435197,-4.03975415212838,0.652082396417305
2009-12-01,98.82819,0.08,0.06,0.15,0.26,0.67,1.14,2.03,2.74,3.28,4.14,4.26,0.0413398716237143,-0.25985339286897,0.12,3.72181818181818,3.52227272727273,5.48090909090909,4.54590909090909,0.014005720304173,1.85,3.69,5.19,5.95,0.0033073392461449,0.00669958039997187,0.000520176399642747,0.00566723730333418,72.5,9.9,0.0136437498731665,-0.159429242679298,0.00394588500563686,0.038,0.061,0.195,0.438,1.143,1.679,2.684,3.385,3.837,1.178,4.635,-0.1665,2.71545454545455,21.2395454545455,4.68529570790821,-4.57005939765029,-5.19967715783452,0.652082396417305
2010-01-01,99.18287,0.05,0.07,0.17,0.41,1.01,1.57,2.56,3.28,3.77,4.54,4.59,0.00709003106823247,0.0929004766059747,0.11,3.6852380952381,3.48047619047619,5.2547619047619,4.43714285714286,0.00773729256802613,1.8,3.67,5.17,5.95,0.0107006712991293,0.000348168632990475,0.000648732211624647,-0.000217241166876936,74.4,9.8,-0.0311547178130851,0.285363761630228,0.0213363279056711,0.005,0.076,0.15,0.281,0.816,1.353,2.325,3.058,3.588,1.178,4.493,-0.25372,2.80421052631579,20.6431578947368,5.05872328883633,-5.02177970959179,-4.93124923531561,0.797010619527928
2010-02-01,99.44577,0.02,0.1,0.17,0.33,0.86,1.41,2.38,3.12,3.68,4.43,4.56,-0.0253586440512714,0.0534657099399225,0.13,3.70904761904762,3.49666666666667,5.21761904761905,4.50666666666667,0.00773729256802613,1.72,3.72,5.27,6.07,0.00343195677595642,0.00370919143604365,-0.000951776649746217,0.00028863679113722,73.6,9.8,0.0311947965482742,0.200998596568298,-0.00494777350192421,0.086,0.124,0.185,0.296,0.816,1.337,2.305,3.056,3.619,1.178,4.559,-0.1667,2.83421052631579,22.54,5.04144021379908,-4.99474033778937,-4.94552223430539,0.652082396417305
2010-03-01,99.6207,0.09,0.13,0.19,0.32,0.8,1.34,2.28,3.04,3.61,4.41,4.56,0.0144619924342175,-0.0253879947733763,0.16,3.6295652173913,3.46565217391304,5.12652173913043,4.43260869565217,0.00773729256802613,1.74,3.69,5.17,5.99,0.00720357731862009,0.00620207264152817,0.000331368136192278,0.0237845899460178,73.6,9.9,0.0565290328016115,-0.12404195105007,0.0127071823204421,0.152,0.157,0.238,0.385,1.02,1.573,2.554,3.283,3.833,1.178,4.714,-0.480125,2.76869565217391,17.7673913043478,5.11850836370319,-4.99766040284223,-5.25838052143685,0.652082396417305
2010-04-01,99.69077,0.15,0.16,0.24,0.42,1.05,1.63,2.59,3.32,3.89,4.58,4.74,0.012479413205553,0.024134465413298,0.2,3.58952380952381,3.4547619047619,5.04047619047619,4.38714285714286,0.0146013338652358,1.75,3.69,5.14,5.93,0.00351889631791646,0.00258960220559268,0.000230040533141906,0.00910469929157531,72.2,9.9,0.019652100066212,-0.0032307195818333,0.00600109110747415,0.137,0.165,0.238,0.381,0.964,1.489,2.418,3.111,3.659,1.178,4.521,-0.43326,2.78636363636364,17.4242857142857,5.26330757691661,-5.17576821266976,-4.68712417265069,0.652082396417305
2010-05-01,99.66629,0.14,0.17,0.25,0.43,1,1.56,2.47,3.16,3.72,4.37,4.53,0.0151970450452121,-0.0327531735468861,0.2,3.5247619047619,3.1552380952381,5.00809523809524,4.3352380952381,0.0146013338652358,1.79,3.63,4.99,5.75,0.0137399111863814,0.00279897469137613,-0.00051977203626441,-0.0103249373913371,73.6,9.6,-0.0794549393115641,0.907308390645063,0.00216919739696309,0.147,0.162,0.223,0.321,0.774,1.242,2.099,2.757,3.303,1.178,4.216,0.62665,2.5895,31.9295,5.04632344197512,-4.9389867604776,-4.59869411212314,0.652082396417305
2010-06-01,99.5871,0.14,0.16,0.22,0.38,0.82,1.3,2.14,2.81,3.35,4.08,4.24,-0.0482351171717458,0.321184339105062,0.18,3.60227272727273,3.10409090909091,5.12318181818182,4.34318181818182,0.0146013338652358,1.82,3.59,4.93,5.73,0.00215589627270951,0.00200767814470959,-0.000418795158543817,-0.0017440606806276,76,9.4,-0.0562313024947151,-0.23035434569014,-0.00703463203463206,0.162,0.177,0.223,0.316,0.605,0.972,1.778,2.413,2.935,1.178,3.894,0.6385,2.47954545454545,29.9163636363636,4.6993653109158,-4.51798722002547,-4.93200518878373,0.652082396417305
2010-07-01,99.51855,0.17,0.17,0.22,0.32,0.63,1.01,1.8,2.43,2.96,3.71,3.88,-0.0255877088576609,-0.118059545068107,0.18,3.22826086956522,2.87391304347826,4.86608695652174,4.03086956521739,0.0107751615750211,1.57,3.23,4.65,5.53,0.0038357034897829,0.00359680587999578,0.00186925354168288,0.0024872461134795,67.8,9.4,0.0733835391545523,-0.171862488081968,0.00326975476839242,0.142,0.147,0.198,0.283,0.554,0.825,1.598,2.304,2.905,1.178,3.991,0.4331,2.3947619047619,25.5652380952381,4.35567301497025,-4.07573679063023,-5.28854673857485,0.652082396417305
2010-08-01,99.51186,0.14,0.16,0.2,0.28,0.56,0.85,1.64,2.35,2.99,3.82,4.06,0.0368127668448974,-0.148913735629095,0.19,2.93227272727273,2.47545454545455,4.49954545454545,3.70681818181818,0.0107751615750211,1.38,2.88,4.35,5.3,0.00366061730777156,0.00379817103456337,0.00146136347969961,0.00501284899030074,68.9,9.5,-0.0449805001866712,-0.0388179460710433,0.00434546442151018,0.157,0.142,0.192,0.233,0.477,0.699,1.331,1.921,2.47,1.178,3.52,0.325475,2.17818181818182,24.7459090909091,4.58647383531785,-4.36337766807808,-5.32209545482902,0.551787926790903
